,id,neg,neu,pos,compound,Score,tweet
15181,15539,0.0,0.861,0.139,0.4717,1," FeministaJones Not today, bitch. Not today  RennyStevens FeministaJones soooo ur a black feminist. U do know how pointless that i&8230"
15182,15540,0.376,0.451,0.173,-0.8302,1," FemsHaveBallz LOL at my mentions 

Liberal1 you're a racist bitch

Liberal2 yeah kill all whites

(Liberal1 is white)

Liberal1 Not&8230"
15183,15541,0.302,0.698,0.0,-0.8439,1, FemsHaveBallz Liberals threaten my life everyday on here. So don't mind me while I'm a total jackass to their butt hurt pussies right &8230
15184,15542,0.284,0.615,0.101,-0.7133,1," FemsHaveBallz The looters in Ferguson are so retarded, that they risk arrest to get free food when EBT already pays for their food LO&8230"
15185,15543,0.086,0.824,0.09,0.0258,0, FemsHaveBallz You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr&8230
15186,15544,0.132,0.766,0.102,-0.2206,1, FenkellPayroll Ppl quick 2 bitch about what somebody ain't did for em when 9 times outta 10 they ain't did shit for that person
15187,15545,0.063,0.877,0.06,-0.0258,1, Fewjr &82201MarKus_A Pau a hoe. How u gon play after the trade deadline&8221 I dislike that guy. Yea he helped bring two chips but he soft A&8230
15188,15546,0.374,0.626,0.0,-0.7759,1, Fewjr 1MarKus_A MakEitSndGoOd she curved regular niggas daily. Especially us Austin niggas. Damn yellow ppl &128127
15189,15547,0.336,0.499,0.165,-0.7301,1," Fewjr I don't trust nobody.&128532&128076

These bitches fake. &128073&128131

These niggas faker. &128073&128694 

So it's not ""fuck y'all"", I'd rather just not fuck wi&8230"
15190,15548,0.206,0.601,0.193,0.128,1," FezTht70s A penis lives a sad life His hair is a mess, his family is nuts, neighbor is an asshole, best friend is a pussy and owne ..."
15191,15549,0.322,0.678,0.0,-0.5859,1, FightCIubs Resisting the urge to smack a bitch http//t.co/kwe5j13O9b
15192,15550,0.31,0.69,0.0,-0.6705,1, FightsOnVine Bruh this bitch is possessed by the thot demon https//t.co/6fa2iiXs6m
15193,15551,0.16,0.84,0.0,-0.5859,1, FightsOnVine She used her hair to throw her then kicked her in the head THEN called her a bitch &128553&128514 https//t.co/JUywZNabP5
15194,15552,0.147,0.853,0.0,-0.5859,1, FillWerrell That son of a bitch moment when you're walking around the house with socks on and step on a random wet spot...
15195,15553,0.0,0.718,0.282,0.6249,2," FilmFatale_NYC Wow, he basically just told his daughter ""I want some mocha colored grandbabies"" HTGAWM"
15196,15554,0.142,0.71,0.148,0.0258,1," FirearmsDaily Statistics don't lie, if you like gun control you're a queer guy. FD"
15197,15555,0.0,0.806,0.194,0.5859,0," Fit4LifeMike Whitecholo23 chanelisabeth true i need to sleep to make them Gainz bruh So all the hoes stay Mirin p 
Alright, later&8230"
15198,15556,0.0,1.0,0.0,0.0,1, Fitcchh White girls that talk ghetto&lt&lt&lt you're not cute&128514
15199,15557,0.0,1.0,0.0,0.0,1, FleeBiscuit Girls with anchor tats are hoes
15200,15558,0.313,0.687,0.0,-0.8074,1, FleeBiscuit I look in the mirror and see a pussy ass bitch that sits down when he pees.
15201,15559,0.0,0.87,0.13,0.5106,1, FleeBiscuit She's a sapiosexual. I had a Jimmy Neutron brain blast. Showed her I'm an intellectual and put the pussy on the chainwax.
15202,15560,0.475,0.261,0.264,-0.8442,1, FlexFoee 1BookieG if he fuck yo bitch u should be happy like damn boosie fucked my bitch lmao
15203,15561,0.45,0.55,0.0,-0.624,1, FlirtyWords Distance is a fucking bitch.
15204,15562,0.0,1.0,0.0,0.0,1, FlowDaddy24 _RinkO0 d_brad80 0biwankobe zielonkoo peterbyers24 coleduff24 datdude_zp big booty hoe
15205,15564,0.0,0.554,0.446,0.7933,1," FlyEaglesNation Yeah, Eagles definitely aren't finishing 4th in division. Not this year bitches."
15206,15565,0.0,1.0,0.0,0.0,1, FlyGuyErv Robin Thicke doing too much to get Paula back. That pussy had to have been &1273441&8419.
15207,15566,0.0,0.829,0.171,0.5801,1, Fly_Air_Walker I haven't had cable At my crib in a year I don't give a damn bout a tv show like hoes n hip hop
15208,15567,0.088,0.847,0.064,-0.1655,1," Fly_Boy_Smooth Man y'all hoes gotta chill with this going natural bullshit, it's only a few who can actually pull it off but the rest &8230"
15209,15568,0.3,0.7,0.0,-0.8214,1," FlyoutChase When I saw men saying ""Arguing with women is gay""...what's when I knew y'all really try hard for bitches attention who don&8230"
15210,15569,0.0,1.0,0.0,0.0,1," Foamposites Random hoe So I heard..

Me http//t.co/YXpESFMG8f"
15211,15570,0.0,0.861,0.139,0.4404,2, FolllowEsteban I think the Clips and Thunder would've gave the Heat a good as well...the East is just trash
15212,15571,0.0,1.0,0.0,0.0,2, FoodPornPhotos Oreo Cheesecake Bites. http//t.co/ybOQrrTJyt
15213,15572,0.0,1.0,0.0,0.0,2, FoodPornsx Deep Fried Oreos &128588&128069&128166 . http//t.co/dy7QT1Jtlg
15214,15573,0.0,1.0,0.0,0.0,2, FoodPornsx Oreo Drumstick http//t.co/AcN8J59r6b
15215,15574,0.0,1.0,0.0,0.0,2, FoodPornsx Oreo ice cream. ~ http//t.co/thrkAobdVj
15216,15575,0.0,1.0,0.0,0.0,2, FoodPornsx Ultimate Chocolate Chip Cookie n' Oreo Fudge Brownie Bar http//t.co/7YvXiJmmcp
15217,15576,0.0,1.0,0.0,0.0,2, FoodTabloid Oreo cake http//t.co/iJ0idCAQMl
15218,15577,0.0,1.0,0.0,0.0,2, Food_BibIe Oreo Ice Cream Cake http//t.co/sW0A1HQhyy
15219,15578,0.351,0.541,0.108,-0.5719,1, FoolishSmoker The nerve of these bitches in Champaign
15220,15579,0.338,0.662,0.0,-0.3724,1, ForTheMen These hoes ain't loyal http//t.co/6jTLueUQkG
15221,15580,0.0,1.0,0.0,0.0,2," Forbes 52% of the world's mammals, birds, reptiles, amphibians &amp fish vanished between 1970 &amp 2010 http//t.co/MImizth0OZ http//t.co&8230"
15222,15581,0.0,1.0,0.0,0.0,1, ForeignGAWDESS A relationship is for 2 &128107 . . but you know some of you hoes don't know how to count &9995&128530
15223,15582,0.297,0.703,0.0,-0.5859,1, Foreverandix &8220Vikyfdez15 Foreverandix today at 10am&8221 bitch do your Hw
15224,15583,0.156,0.625,0.219,0.0516,2, FoxNews FoxNews projects that Wyoming Senator Mike Enzi will defeat Democratic challenger Charlie Hardy. Election2014
15225,15584,0.0,1.0,0.0,0.0,1," FranquitoUno Instagram, the only place you can find thirsty hoes and connects at the same time http//t.co/2fj7WrdTQ3"
15226,15585,0.161,0.655,0.185,-0.099,1," Fratfession ""Every frat should have gay brothers because they pull hella fine bitches to your parties"" - Sigma Alpha Epsilon"
15227,15586,0.0,1.0,0.0,0.0,1, FreakNation69 Eatin the pussy right and she push you off &gt&gt&gt http//t.co/kg17wWI0vX
15228,15587,0.184,0.68,0.136,-0.25,1," FreakoSLAM93 ""TattedHMS FreakoSLAM93 let's go pick up dat bitch she only 10 dollars lol"" Hml Brogod"
15229,15588,0.0,1.0,0.0,0.0,1, FreddieGibbs It's cold as penguin pussy.
15230,15589,0.346,0.654,0.0,-0.5719,2, FreddyAmazin How can anyone hate Charlie Sheen http//t.co/NiEJirYg7u
15231,15590,0.276,0.614,0.11,-0.5859,1, FreeFaceRidess Niggas be waiting for these light skin bitches to respond to a DM like ... http//t.co/LZLuNyh5Xo
15232,15591,0.516,0.484,0.0,-0.8625,1, FreeLaddin This is what happens when niggas gas up ugly bitches http//t.co/dfKYmADk3b
15233,15592,0.0,0.87,0.13,0.2023,1," FreeMolly_ &8220___Tamm Shawty fine, breath stank...&8221 Do da heisman on dat hoe &128514"
15234,15593,0.28,0.72,0.0,-0.5423,1, FreeMolly_ VoiceOfDStreetz my bad bro dem hoes heat tho &128293&128293&128293
15235,15594,0.0,1.0,0.0,0.0,1, FreeMolly_ VoiceOfDStreetz why I was bouta grab dem hoes yeterday outta hook ups &128553
15236,15595,0.538,0.462,0.0,-0.5423,1, FreeTopher Fuck bitches...Get money
15237,15596,0.096,0.519,0.384,0.8349,1, FreeTopher Some females make being a hoe look so easy like damn girl dont shit bother yo soul sometimes ?? &128553&128553&128553
15238,15597,0.0,1.0,0.0,0.0,1, FreeTopher That black pussy have nigga sayin anything AHSFREAKSHOW
15239,15598,0.281,0.719,0.0,-0.5994,1, FreshCigarette Can you cunts go 20 seconds without talking about weed
15240,15599,0.306,0.694,0.0,-0.765,1," FriendZoneCEO The go-to insult is always to call someone

1. Fat
2. Ugly
Or
3. A hoe"
15241,15600,0.35,0.65,0.0,-0.8658,1," FriendlyAssh0le ""If you dont text me first, we dont text at all""

Thats why you're lonely and single, you stupid bitch."
15242,15601,0.495,0.505,0.0,-0.8957,1," FriendlyAssh0le ""You curse too much""

bitch you breathe too much, shut the fuck up"
15243,15602,0.427,0.488,0.085,-0.8126,1," FriendlyAssh0le ""i miss my bf"" well, i miss limewire... sooo shut the fuck up, you whiny bitch"
15244,15603,0.275,0.725,0.0,-0.5859,1," FriendlyAssh0le First I charge my phone, then I text your bitch"
15245,15604,0.0,1.0,0.0,0.0,1, FriendlyAssh0le Hoes will be hoes.
15246,15605,0.262,0.738,0.0,-0.5994,1, FriendlyAssh0le How bitches be when soccer players take their shirt off.. http//t.co/XaLMdxr2A3
15247,15606,0.268,0.732,0.0,-0.765,1," FriendlyAssh0le If I got something to say to you, ill  you, until then, dont be concerned about my tweets, bitch."
15248,15607,0.29,0.71,0.0,-0.8807,1," FriendlyAssh0le If I had $400 and my girl had $0, I would have $400 &amp be single bc I dnt fuck with broke bitches. get your money up."
15249,15608,0.253,0.747,0.0,-0.7269,1," FriendlyAssh0le If I've ever offended you, im sorry..

.

.

.

.

.

.

.

.

.

.

that you're a sensitive lil bitch."
15250,15609,0.388,0.526,0.085,-0.7574,1," FriendlyAssh0le If I've offended you, I'm very sorry that you're a lil bitch with no sense of humor."
15251,15610,0.414,0.506,0.08,-0.9161,1," FriendlyAssh0le It's annoying as hell when girls tweet about ""bae"" all day. We don't give a fuck bitch. ""Bae"" is somewhere cheating ri&8230"
15252,15611,0.151,0.849,0.0,-0.5994,1, FriendlyAssh0le These 13 yr old bitches really got that minimum wage nigga alex thinking about starting a clothing line. Im done with &8230
15253,15612,0.0,0.823,0.177,0.4215,2," FriendlyAssh0le Todays Horoscope 

you're still a hoe

That is all. have a nice day"
15254,15613,0.311,0.556,0.133,-0.7966,1," FriendlyAssh0le bitches will argue with you for 30 mins and then be like ""you know what, i aint gonna argue with you""

bitch what???"
15255,15614,0.124,0.635,0.242,0.4051,1, FriendlyAssh0le bitches with no tits or ass dont even get a hug from me... you're one of the boys now.. you get a handshake.
15256,15615,0.173,0.593,0.233,0.0793,1, FriendlyAssh0le i dont give a fuck what my ex is doing... bitch isn't my problem anymore
15257,15616,0.239,0.597,0.164,-0.2794,1," FriendlyAssh0le im not rude, most people are just sensitive little bitches"
15258,15617,0.289,0.711,0.0,-0.8074,1, FriendlyAssh0le rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe http//t.co/alUy9EO3xK
15259,15618,0.328,0.672,0.0,-0.5994,1, FriendlyAssh0le when bitches talk about their bf 24/7 http//t.co/kDEBRyK5eR
15260,15619,0.239,0.565,0.196,-0.1717,1, FuccSeth Huntermoore bitch doing a keg stand at this party http//t.co/mUKk3bOTtU
15261,15620,0.507,0.426,0.067,-0.9378,1, FuckBoiRik Ok seriously fuck the people who slam on their breaks when the light turns yellow. FLOOR THAT SHIT BITCH
15262,15621,0.21,0.442,0.348,0.3612,1, FuckBoyLog I bet I hit that bitch.. like a game winner
15263,15623,0.167,0.507,0.326,0.6597,1, FuckHisTattoos Niggas Stop giving these hoes Attention How About retweeting True beauty instead of retweeting these half naked MF.
15264,15624,0.0,0.882,0.118,0.4215,1, FuckTraVonn .TropicalKyle being a hoe is a talent. Das why girls put booking info in they bio when they get 5k followers
15265,15625,0.366,0.634,0.0,-0.7861,1, FuckTraVonn TropicalKyle wendella_ one time me and this blind bitch was watching a movie
15266,15626,0.0,1.0,0.0,0.0,1, FuckTraVonn TropicalKyle I saw the xxx but I just thought she was a hoe
15267,15627,0.279,0.581,0.14,-0.34,1, FuckTraVonn Niggas madd gay  CirocBwoy_ teachers giving niggas pussy and they snitching. incredible
15268,15628,0.231,0.769,0.0,-0.2732,1, FuckYouIsaac_ Maury 70 years old still exposing hoes
15269,15629,0.301,0.544,0.155,-0.6692,0, Fucking_Garza I wanna sleep but I'm outside with this nigger lol trying to hang him
15270,15630,0.0,0.815,0.185,0.3612,2," FukTylar ""Heard you was talkin trash like I wouldn't find out"" http//t.co/8LpcnHM9XB"
15271,15631,0.208,0.678,0.114,-0.3877,1," FumingTurnip PatVPeters O didn't know?? Sure, he's a little bitch. Valerie Jarrett on the other hand, you betcha. That guy knows eve&8230"
15272,15632,0.199,0.633,0.168,-0.25,0, FunSizedYogi TheBlackVoice well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&8230
15273,15633,0.081,0.919,0.0,-0.296,1, FunkyDineva Chile I'm taking greyhound everywhere from now on. Yo hoes and bout to fly me into no building or fly me over the Bermuda &8230
15274,15634,0.127,0.873,0.0,-0.3875,1, FunkyDineva I have not watched part 2 of the reunion. I'm so over them hoes. I don't even care
15275,15635,0.245,0.755,0.0,-0.6369,1," FunkyDineva If you can barely walk in your heels or your dress, bitch you are trying to hard"
15276,15636,0.224,0.674,0.103,-0.5277,1, FunkyDineva Teenagers have got to be the most disrespectful sons of bitches ever I commend all parents. It's not an easy job
15277,15637,0.0,0.756,0.244,0.4404,2, FunnyJokeBook I hope I made these pot brownies right http//t.co/iDDDHPPjiu
15278,15638,0.178,0.608,0.215,-0.0688,1," FunnyJokeBook If your tweets have never offended anyone, then you tweet like a little bitch."
15279,15639,0.0,0.496,0.504,0.7269,2, FunnyJulius Please win it all this year Yankees
15280,15640,0.244,0.756,0.0,-0.4404,2, FunnyOGtweets When rednecks fool around with the aux cord http//t.co/Tyzuro7qR5
15281,15641,0.18,0.82,0.0,-0.5106,1," FunnyOrTips ugly people taken &128143 

nerds taken &128143 

hoes taken &128143 

everybody taken &128143 

me &128694"
15282,15642,0.337,0.663,0.0,-0.6204,1," FunnyPicsDepot He really put ""side bitch contract"" &128514&128514 http//t.co/KOktVOpVp1"
15283,15643,0.253,0.479,0.267,0.0516,1, FunnyPicsDepot Lmao I hate that hoe already &128514 http//t.co/0vRAm5PFJL
15284,15644,0.309,0.407,0.285,-0.0772,1, FunnyPicsDepot Lmfao bitch got my phone https//t.co/alUNWj9SCk
15285,15645,0.179,0.821,0.0,-0.34,1, FunnyPicsDepot Niggas develop superpowers when it comes to getting some pussy http//t.co/ADbxQlTDJj
15286,15646,0.267,0.733,0.0,-0.3724,1, FunnyPicsDepot These 5th grade hoes ain't loyal http//t.co/hhPruzXR0J
15287,15647,0.0,1.0,0.0,0.0,1, FunnyPicsDepot When u start realizing that bae is a hoe http//t.co/0j96w8OFMq
15288,15648,0.241,0.759,0.0,-0.5859,1, FunnyPicsDepot When you get twerk from the thickest bitch in the room http//t.co/a6r9U18EFS
15289,15649,0.239,0.761,0.0,-0.296,0, FunnyPicsDepot White trash warfare pt 3 https//t.co/zboIyjnfl9 &128514&128514&128514
15290,15650,0.315,0.484,0.202,-0.34,1," FunnyPicsDepot bitches be like ""I'm a virgin"" http//t.co/mFDwXmg8ic"
15291,15651,0.315,0.484,0.202,-0.34,1, FunnyPicsDepot bitches in middle school be like http//t.co/8HdtphPH51
15292,15652,0.0,1.0,0.0,0.0,1, FunnyPicsDepot how to get unlimited pussy in high school http//t.co/54vF2R3S3a
15293,15653,0.467,0.533,0.0,-0.5423,0, FunnyPicsDepot pussy ass nigga http//t.co/lXONrmTQTK
15294,15654,0.289,0.711,0.0,-0.8074,1, FunnyPicsDepot rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe http//t.co/AMJyeK77QA
15295,15655,0.248,0.588,0.163,-0.3182,1, FunnyPicsDepot this bitch at the mall shaped like mr. incredible http//t.co/L8CuVNznWm
15296,15656,0.155,0.722,0.124,-0.1531,2," FunnyPicsDepot this the ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http//t.co/rJVOVoO53l"
15297,15657,0.0,0.766,0.234,0.6369,1, FunnyQuotees Halloween use to be a holiday for kids. It is now National dress like your inner hoe day.
15298,15658,0.411,0.417,0.173,-0.6124,1," FunnyQuotees I hope a bird shits on your face, bitch."
15299,15659,0.0,0.707,0.293,0.4404,1, FunnySayings &8220you&8217re a bitch&8221 that&8217s new information thanks
15300,15660,0.467,0.418,0.115,-0.8561,1, Fvnxy Irrelevant people talk so much shit like who the fuck are you bitch
15301,15661,0.0,1.0,0.0,0.0,1, Fvnxy When bae turns out to be a hoe http//t.co/h37nSQCmaR
15302,15662,0.151,0.849,0.0,-0.5994,1," G0ldenG0ddess Turn up about to be real , marriott with my bitches for the weekend , mansion tonight , adult swim tomorrow &128131"
15303,15663,0.247,0.603,0.151,-0.5439,1, GBithc This bitch think she cute and have all the guys over her hunny ur fake asf just like ur weave he dont even like u stfu
15304,15664,0.0,0.788,0.212,0.628,1," GDKElijah Ladies, if your pussy sounds like this please hit my DMs. I need you for a science project &128064 https//t.co/XR0HgOld5m"
15305,15665,0.413,0.587,0.0,-0.9054,1, GLODEH Her shitty booty ass talm about its a prep rally. How bitch how? What y'all preparing for? &128514&128514&128514
15306,15666,0.365,0.497,0.138,-0.6249,1, GMB_Ace _100D dat Nigga Lame bro he Unfollowed Me Like A bitch
15307,15667,0.474,0.526,0.0,-0.743,1, GMB_Ace Boss Niggas Fuk wit Boss bitches Vice versa..
15308,15668,0.0,0.691,0.309,0.6666,0, GMB_Ace I'm a Get Money nigga So da hoes Love me
15309,15669,0.471,0.529,0.0,-0.8934,1, GMB_Ace If U wife A bitch den She represent U...So Dnt Wife DA Wrong Bitch
15310,15670,0.399,0.601,0.0,-0.8739,1, GMB_Ace If more Den 5 Niggas can Say dey Fuked Yo bitch U Shuldnt Be cuffin Her &8252&65039&128554
15311,15671,0.424,0.441,0.135,-0.8885,1, GMB_Ace Lame bitches always Wanna try 2 Play a real Nigga like a Lame Bitch das how u get treated N cut loose&9995
